Case,Observed_dataset,Emission_Compartment,Target_Compartment,RMSE,R2,Slope,Spearman_r,Pass_Spearman,MPdensity_kg_m3,FI,t_half_deg_free,t_frag_gen_FreeSurfaceWater
123,Fragments in sediment | Eo,Surface_Freshwater,Sediment_Coast,0.409840644051396,0.3574693140502925,-1.2367095600570452,-1.0,True,1142.0435862712225,0.9025733647868037,3158.382174470359,79.69456262139977
127,Fragments in sediment | Eo,Surface_Freshwater,Sediment_Coast,0.5286338822844848,-0.06899042092401886,-1.9683136750847188,-1.0,True,1302.5857566121042,0.5395782608538866,9481.499850069624,12.343861837108888
166,Fragments in sediment | Eo,Surface_Freshwater,Beaches_Soil_Surface,0.5405331299448196,-0.11765678235182664,-2.2478398838909115,-1.0,True,938.1999105069605,0.2247749101370573,1827.0909576901595,58.014555128786775
130,Fragments in sediment | Eo,Surface_Freshwater,Sediment_Coast,0.6494152178118298,-0.6132762686551567,-1.904991859691543,-1.0,True,1095.598146211134,0.11857128143310547,5290.293207384369,4.260709514328003
103,Fragments in sediment | Eo,Surface_Freshwater,Sediment_Ocean,0.7952281387841543,-1.4190636787739588,-2.3440864638568812,-1.0,True,1142.0435862712225,0.9025733647868037,3158.382174470359,79.69456262139977
101,Fragments in sediment | Eo,Surface_Freshwater,Sediment_Ocean,0.8210343518471604,-1.5786148496328707,-2.46160025661918,-1.0,True,1027.5319670423107,0.7408183021470904,4154.920691366332,47.15673042962145
146,Fragments in sediment | Eo,Surface_Freshwater,Beaches_Deep_Soil,0.9863786687743604,-2.7217840150040273,-3.024685533259879,-1.0,True,938.1999105069605,0.2247749101370573,1827.0909576901595,58.014555128786775
105,Fragments in sediment | Eo,Surface_Freshwater,Sediment_Ocean,1.0416389246491786,-3.1504790291896025,-2.714953568804277,-1.0,True,1067.1475829275753,0.8145831767469645,7649.971821573374,27.484250670786114
115,Fragments in sediment | Eo,Surface_Freshwater,Sediment_Ocean,1.0860625185080044,-3.512045542244632,-2.662078453201354,-1.0,True,1266.8602077145417,0.7534087570384145,4509.321025122595,33.63773384602314
111,Fragments in sediment | Eo,Surface_Freshwater,Sediment_Ocean,1.1145951932305904,-3.752237690385039,-2.582433134818589,-1.0,True,1193.8882116574719,0.6794684045016766,7014.614289040168,66.50408224922234
161,Fragments in sediment | Eo,Surface_Freshwater,Beaches_Soil_Surface,1.1194149980090642,-3.7934264222288565,-2.8041557727955277,-1.0,True,1027.5319670423107,0.7408183021470904,4154.920691366332,47.15673042962145
123,Fibers in sediment | Eo,Surface_Freshwater,Sediment_Coast,0.24694291453162612,-0.2388135211453637,-1.2367095600570452,-1.0,True,1142.0435862712225,0.9025733647868037,3158.382174470359,79.69456262139977
169,Fibers in sediment | Eo,Surface_Freshwater,Beaches_Soil_Surface,0.3774804320879126,-1.8946874931009825,-1.503714042076667,-1.0,True,1011.0546938224201,0.9662006385624409,8317.906190875348,110.33241362955947
125,Fibers in sediment | Eo,Surface_Freshwater,Sediment_Coast,0.5089564343104677,-4.2622807673653345,-1.6059265622563133,-1.0,True,1067.1475829275753,0.8145831767469645,7649.971821573374,27.484250670786114
121,Fibers in sediment | Eo,Surface_Freshwater,Sediment_Coast,0.5525357880103684,-5.2020265800795285,-1.5558920260177587,-1.0,True,1027.5319670423107,0.7408183021470904,4154.920691366332,47.15673042962145
135,Fibers in sediment | Eo,Surface_Freshwater,Sediment_Coast,0.5766501458500661,-5.7551906438795974,-1.6193360520103617,-1.0,True,1266.8602077145417,0.7534087570384145,4509.321025122595,33.63773384602314
131,Fibers in sediment | Eo,Surface_Freshwater,Sediment_Coast,0.5811049523385768,-5.859965806444401,-1.5247422648639442,-1.0,True,1193.8882116574719,0.6794684045016766,7014.614289040168,66.50408224922234
137,Fibers in sediment | Eo,Surface_Freshwater,Sediment_Coast,0.6211130733062609,-6.837077448225415,-1.7579894744810813,-1.0,True,1052.6719218786097,0.8115330813452601,3073.41552049488,14.554328791386125
149,Fibers in sediment | Eo,Surface_Freshwater,Beaches_Deep_Soil,0.6601031152082233,-7.851897213141003,-1.9888773045017827,-1.0,True,1011.0546938224201,0.9662006385624409,8317.906190875348,110.33241362955947
133,Fibers in sediment | Eo,Surface_Freshwater,Sediment_Coast,0.849225577394365,-13.650718695892923,-1.8100530528383154,-1.0,True,1121.8133512477903,0.6033657537773252,3615.677397989515,22.326527525385192
139,Fibers in sediment | Eo,Surface_Freshwater,Sediment_Coast,0.8555263441536989,-13.868925048317143,-1.789353831187256,-1.0,True,1161.6520193863762,0.5836473209783435,5394.3824984800585,25.560460500675028
127,Fibers in sediment | Eo,Surface_Freshwater,Sediment_Coast,1.0356123790603355,-20.787493164069982,-1.9683136750847188,-1.0,True,1302.5857566121042,0.5395782608538866,9481.499850069624,12.343861837108888
166,Fibers in sediment | Eo,Surface_Freshwater,Beaches_Soil_Surface,1.0968750714539235,-23.441459202978876,-2.2478398838909115,-1.0,True,938.1999105069605,0.2247749101370573,1827.0909576901595,58.014555128786775
130,Fibers in sediment | Eo,Surface_Freshwater,Sediment_Coast,1.1426653350612284,-25.524725768697024,-1.904991859691543,-1.0,True,1095.598146211134,0.11857128143310547,5290.293207384369,4.260709514328003
103,Fibers in sediment | Eo,Surface_Freshwater,Sediment_Ocean,1.3538726999188717,-36.23646626202366,-2.3440864638568812,-1.0,True,1142.0435862712225,0.9025733647868037,3158.382174470359,79.69456262139977
101,Fibers in sediment | Eo,Surface_Freshwater,Sediment_Ocean,1.396130347750494,-38.59722329560521,-2.46160025661918,-1.0,True,1027.5319670423107,0.7408183021470904,4154.920691366332,47.15673042962145
146,Fibers in sediment | Eo,Surface_Freshwater,Beaches_Deep_Soil,1.6323163554507218,-53.127935392376344,-3.024685533259879,-1.0,True,938.1999105069605,0.2247749101370573,1827.0909576901595,58.014555128786775
105,Fibers in sediment | Eo,Surface_Freshwater,Sediment_Ocean,1.641325311845282,-53.727061744816446,-2.714953568804277,-1.0,True,1067.1475829275753,0.8145831767469645,7649.971821573374,27.484250670786114
115,Fibers in sediment | Eo,Surface_Freshwater,Sediment_Ocean,1.6761763563362133,-56.075827715326916,-2.662078453201354,-1.0,True,1266.8602077145417,0.7534087570384145,4509.321025122595,33.63773384602314
111,Fibers in sediment | Eo,Surface_Freshwater,Sediment_Ocean,1.6924379888459877,-57.18865620060287,-2.582433134818589,-1.0,True,1193.8882116574719,0.6794684045016766,7014.614289040168,66.50408224922234
161,Fibers in sediment | Eo,Surface_Freshwater,Beaches_Soil_Surface,1.7272753228991218,-59.608834762510156,-2.8041557727955277,-1.0,True,1027.5319670423107,0.7408183021470904,4154.920691366332,47.15673042962145
5,Sea Surface all | Erni-Cassola,Coast_Surface_Water,Coast_Surface_Water,0.39451305264822095,-0.08505156002798442,-1.9757676773725823,-1.0,True,1067.1475829275753,0.8145831767469645,7649.971821573374,27.484250670786114
17,Sea Surface all | Erni-Cassola,Coast_Surface_Water,Coast_Surface_Water,0.4028927213842108,-0.13163524595372178,-1.9258182076859434,-1.0,True,1052.6719218786097,0.8115330813452601,3073.41552049488,14.554328791386125
23,Sea Surface all | Erni-Cassola,Coast_Surface_Water,Ocean_Surface_Water,0.40813072787359417,-0.16125129126239912,-3.1252053142588965,-1.0,True,1142.0435862712225,0.9025733647868037,3158.382174470359,79.69456262139977
21,Sea Surface all | Erni-Cassola,Coast_Surface_Water,Ocean_Surface_Water,0.44077769342749007,-0.35446204081447386,-2.6423714426934697,-1.0,True,1027.5319670423107,0.7408183021470904,4154.920691366332,47.15673042962145
37,Sea Surface all | Erni-Cassola,Coast_Surface_Water,Ocean_Surface_Water,0.47054367675646197,-0.5435741816640307,-3.5574640551482637,-1.0,True,1052.6719218786097,0.8115330813452601,3073.41552049488,14.554328791386125
25,Sea Surface all | Erni-Cassola,Coast_Surface_Water,Ocean_Surface_Water,0.5031499672326855,-0.7649098216629753,-3.6462805422540905,-1.0,True,1067.1475829275753,0.8145831767469645,7649.971821573374,27.484250670786114
61,Sea Surface all | Erni-Cassola,Impacted_Soil_Surface,Ocean_Surface_Water,0.5088851149503963,-0.8053737272199779,-4.101251017303882,-1.0,True,1027.5319670423107,0.7408183021470904,4154.920691366332,47.15673042962145
49,Sea Surface all | Erni-Cassola,Impacted_Soil_Surface,Coast_Surface_Water,0.5243522447984217,-0.9167871341847766,-2.6249755816724143,-1.0,True,1011.0546938224201,0.9662006385624409,8317.906190875348,110.33241362955947
41,Sea Surface all | Erni-Cassola,Impacted_Soil_Surface,Coast_Surface_Water,0.5276690584695741,-0.9411132758510985,-4.243710363084746,-1.0,True,1027.5319670423107,0.7408183021470904,4154.920691366332,47.15673042962145
63,Sea Surface all | Erni-Cassola,Impacted_Soil_Surface,Ocean_Surface_Water,0.5423843045053139,-1.050887553130356,-4.195594896824581,-1.0,True,1142.0435862712225,0.9025733647868037,3158.382174470359,79.69456262139977
43,Sea Surface all | Erni-Cassola,Impacted_Soil_Surface,Coast_Surface_Water,0.5628490415063943,-1.208571604516126,-4.2523039048272695,-1.0,True,1142.0435862712225,0.9025733647868037,3158.382174470359,79.69456262139977
69,Sea Surface all | Erni-Cassola,Impacted_Soil_Surface,Ocean_Surface_Water,0.5813409451998806,-1.3560768240109953,-2.5241262729080054,-1.0,True,1011.0546938224201,0.9662006385624409,8317.906190875348,110.33241362955947
71,Sea Surface all | Erni-Cassola,Impacted_Soil_Surface,Ocean_Surface_Water,0.608608235098772,-1.5822796425930035,-4.342330552590689,-1.0,True,1193.8882116574719,0.6794684045016766,7014.614289040168,66.50408224922234
35,Sea Surface all | Erni-Cassola,Coast_Surface_Water,Ocean_Surface_Water,0.6196807476373875,-1.6770940553700164,-3.5399293100410802,-1.0,True,1266.8602077145417,0.7534087570384145,4509.321025122595,33.63773384602314
75,Sea Surface all | Erni-Cassola,Impacted_Soil_Surface,Ocean_Surface_Water,0.6247077154846116,-1.7207044188073453,-4.448282920074299,-1.0,True,1266.8602077145417,0.7534087570384145,4509.321025122595,33.63773384602314
51,Sea Surface all | Erni-Cassola,Impacted_Soil_Surface,Coast_Surface_Water,0.6290140655226095,-1.7583434227170422,-4.390082639335201,-1.0,True,1193.8882116574719,0.6794684045016766,7014.614289040168,66.50408224922234
46,Sea Surface all | Erni-Cassola,Impacted_Soil_Surface,Coast_Surface_Water,0.629874181493293,-1.7658921165846628,-2.8755767165161026,-1.0,True,938.1999105069605,0.2247749101370573,1827.0909576901595,58.014555128786775
55,Sea Surface all | Erni-Cassola,Impacted_Soil_Surface,Coast_Surface_Water,0.6418946601030355,-1.872467661774301,-4.48905151761747,-1.0,True,1266.8602077145417,0.7534087570384145,4509.321025122595,33.63773384602314
65,Sea Surface all | Erni-Cassola,Impacted_Soil_Surface,Ocean_Surface_Water,0.6545623067332528,-1.9869613823378662,-4.650781588045836,-1.0,True,1067.1475829275753,0.8145831767469645,7649.971821573374,27.484250670786114
77,Sea Surface all | Erni-Cassola,Impacted_Soil_Surface,Ocean_Surface_Water,0.6602386349332553,-2.03899153820642,-4.670252155631267,-1.0,True,1052.6719218786097,0.8115330813452601,3073.41552049488,14.554328791386125
66,Fresh water sediments | Imhof,Impacted_Soil_Surface,Surface_Freshwater,0.2847743894690974,0.2190636277681398,-2.7762076868161647,-1.0,True,938.1999105069605,0.2247749101370573,1827.0909576901595,58.014555128786775
6,Fresh water sediments | Imhof,Surface_Freshwater,Bulk_Freshwater,0.631337266421656,-2.8382799091254722,-1.644560785205061,-1.0,True,938.1999105069605,0.2247749101370573,1827.0909576901595,58.014555128786775
46,Fresh water sediments | Imhof,Impacted_Soil_Surface,Bulk_Freshwater,0.6877589914596669,-3.554978647860339,-3.821401122716512,-1.0,True,938.1999105069605,0.2247749101370573,1827.0909576901595,58.014555128786775
43,Fresh water sediments | Imhof,Impacted_Soil_Surface,Bulk_Freshwater,1.249096741639677,-14.0247046197149,-4.211522484028665,-1.0,True,1142.0435862712225,0.9025733647868037,3158.382174470359,79.69456262139977
63,Fresh water sediments | Imhof,Impacted_Soil_Surface,Surface_Freshwater,1.2491034773847705,-14.024866661372549,-4.211530157032721,-1.0,True,1142.0435862712225,0.9025733647868037,3158.382174470359,79.69456262139977
69,Fresh water sediments | Imhof,Impacted_Soil_Surface,Surface_Freshwater,1.3000374755216353,-15.275170054989069,-4.420015596471709,-1.0,True,1011.0546938224201,0.9662006385624409,8317.906190875348,110.33241362955947
49,Fresh water sediments | Imhof,Impacted_Soil_Surface,Bulk_Freshwater,1.3000492983744816,-15.275466076941026,-4.420012159636367,-1.0,True,1011.0546938224201,0.9662006385624409,8317.906190875348,110.33241362955947
51,Fresh water sediments | Imhof,Impacted_Soil_Surface,Bulk_Freshwater,1.3949447589601112,-17.738197442609135,-4.351481803041817,-1.0,True,1193.8882116574719,0.6794684045016766,7014.614289040168,66.50408224922234
71,Fresh water sediments | Imhof,Impacted_Soil_Surface,Surface_Freshwater,1.394953348713635,-17.738428214461628,-4.351491672626416,-1.0,True,1193.8882116574719,0.6794684045016766,7014.614289040168,66.50408224922234
55,Fresh water sediments | Imhof,Impacted_Soil_Surface,Bulk_Freshwater,1.4200727442684797,-18.419362812865902,-4.4515860926323,-1.0,True,1266.8602077145417,0.7534087570384145,4509.321025122595,33.63773384602314
75,Fresh water sediments | Imhof,Impacted_Soil_Surface,Surface_Freshwater,1.4200815790774306,-18.41960444400034,-4.451595198922051,-1.0,True,1266.8602077145417,0.7534087570384145,4509.321025122595,33.63773384602314
61,Fresh water sediments | Imhof,Impacted_Soil_Surface,Surface_Freshwater,1.4723524034101791,-19.875521373975946,-4.514617315684426,-1.0,True,1027.5319670423107,0.7408183021470904,4154.920691366332,47.15673042962145
41,Fresh water sediments | Imhof,Impacted_Soil_Surface,Bulk_Freshwater,1.4723577023876688,-19.8756716357158,-4.514613581131451,-1.0,True,1027.5319670423107,0.7408183021470904,4154.920691366332,47.15673042962145
45,Fresh water sediments | Imhof,Impacted_Soil_Surface,Bulk_Freshwater,1.5396306428406847,-21.82689725515561,-4.7040763247817585,-1.0,True,1067.1475829275753,0.8145831767469645,7649.971821573374,27.484250670786114
65,Fresh water sediments | Imhof,Impacted_Soil_Surface,Surface_Freshwater,1.5396341864422305,-21.827002331684007,-4.704085430204417,-1.0,True,1067.1475829275753,0.8145831767469645,7649.971821573374,27.484250670786114
58,Fresh water sediments | Imhof,Impacted_Soil_Surface,Bulk_Freshwater,1.557014295850825,-22.345274881035838,-3.8875081255874866,-1.0,True,1128.8726776753927,0.1514127915725112,6580.927246677368,257.631748879913
78,Fresh water sediments | Imhof,Impacted_Soil_Surface,Surface_Freshwater,1.5570214975659749,-22.34549084104218,-3.887517705464324,-1.0,True,1128.8726776753927,0.1514127915725112,6580.927246677368,257.631748879913
59,Fresh water sediments | Imhof,Impacted_Soil_Surface,Bulk_Freshwater,1.5766942975444813,-22.939153283710432,-4.53885630483998,-1.0,True,1161.6520193863762,0.5836473209783435,5394.3824984800585,25.560460500675028
79,Fresh water sediments | Imhof,Impacted_Soil_Surface,Surface_Freshwater,1.5767022009089187,-22.939393279919226,-4.538865654620182,-1.0,True,1161.6520193863762,0.5836473209783435,5394.3824984800585,25.560460500675028
57,Fresh water sediments | Imhof,Impacted_Soil_Surface,Bulk_Freshwater,1.5855183131274493,-23.207855423180064,-4.749406975287569,-1.0,True,1052.6719218786097,0.8115330813452601,3073.41552049488,14.554328791386125
26,Sea Surface all | Isobe L1,Surface_Freshwater,Ocean_Surface_Water,0.21960789168055705,0.7178625589450303,-1.2603508776700956,-1.0,True,938.1999105069605,0.2247749101370573,1827.0909576901595,58.014555128786775
6,Sea Surface all | Isobe L1,Surface_Freshwater,Coast_Surface_Water,0.2732699271873187,0.5631337244863426,-0.9263486790200608,-1.0,True,938.1999105069605,0.2247749101370573,1827.0909576901595,58.014555128786775
66,Sea Surface all | Isobe L1,Coast_Surface_Water,Ocean_Surface_Water,0.3901343786831712,0.10958333006924437,-0.7612382149157464,-1.0,True,938.1999105069605,0.2247749101370573,1827.0909576901595,58.014555128786775
41,Sea Surface all | Isobe L1,Coast_Surface_Water,Coast_Surface_Water,1.0160641187163284,-5.039584582707549,-1.488331515341178,-1.0,True,1027.5319670423107,0.7408183021470904,4154.920691366332,47.15673042962145
1,Sea Surface all | Isobe L1,Surface_Freshwater,Coast_Surface_Water,1.3562066876245382,-9.760107274335818,-1.7060206327008751,-1.0,True,1027.5319670423107,0.7408183021470904,4154.920691366332,47.15673042962145
3,Sea Surface all | Isobe L1,Surface_Freshwater,Coast_Surface_Water,1.6635615624450992,-15.189841323653908,-1.8264915447311467,-1.0,True,1142.0435862712225,0.9025733647868037,3158.382174470359,79.69456262139977
57,Sea Surface all | Isobe L1,Coast_Surface_Water,Coast_Surface_Water,1.7795744777764086,-17.526661860010286,-1.9258182076859434,-1.0,True,1052.6719218786097,0.8115330813452601,3073.41552049488,14.554328791386125
45,Sea Surface all | Isobe L1,Coast_Surface_Water,Coast_Surface_Water,1.8466400112263979,-18.949376203946454,-1.9757676773725823,-1.0,True,1067.1475829275753,0.8145831767469645,7649.971821573374,27.484250670786114
5,Sea Surface all | Isobe L1,Surface_Freshwater,Coast_Surface_Water,2.2779480114065316,-29.35655289488851,-2.3180486369263673,-1.0,True,1067.1475829275753,0.8145831767469645,7649.971821573374,27.484250670786114
17,Sea Surface all | Isobe L1,Surface_Freshwater,Coast_Surface_Water,2.293964103510574,-29.78492311254126,-2.302898871042703,-1.0,True,1052.6719218786097,0.8115330813452601,3073.41552049488,14.554328791386125
15,Sea Surface all | Isobe L1,Surface_Freshwater,Coast_Surface_Water,2.366360093677209,-31.758688277685415,-2.255539294221458,-1.0,True,1266.8602077145417,0.7534087570384145,4509.321025122595,33.63773384602314
11,Sea Surface all | Isobe L1,Surface_Freshwater,Coast_Surface_Water,2.4160364230639906,-33.14851263093664,-2.2519097268643424,-1.0,True,1193.8882116574719,0.6794684045016766,7014.614289040168,66.50408224922234
61,Sea Surface all | Isobe L1,Coast_Surface_Water,Ocean_Surface_Water,2.5904301300973707,-38.25623127582628,-2.6423714426934697,-1.0,True,1027.5319670423107,0.7408183021470904,4154.920691366332,47.15673042962145
13,Sea Surface all | Isobe L1,Surface_Freshwater,Coast_Surface_Water,2.723220270056863,-42.384078774468456,-2.4252068718457442,-1.0,True,1121.8133512477903,0.6033657537773252,3615.677397989515,22.326527525385192
19,Sea Surface all | Isobe L1,Surface_Freshwater,Coast_Surface_Water,2.8026488458980325,-44.95176651601562,-2.4713990642908206,-1.0,True,1161.6520193863762,0.5836473209783435,5394.3824984800585,25.560460500675028
21,Sea Surface all | Isobe L1,Surface_Freshwater,Ocean_Surface_Water,2.86176475577136,-46.910720223552744,-2.794831438352526,-1.0,True,1027.5319670423107,0.7408183021470904,4154.920691366332,47.15673042962145
7,Sea Surface all | Isobe L1,Surface_Freshwater,Coast_Surface_Water,3.21397843505086,-59.429744045482906,-2.7339082483691914,-1.0,True,1302.5857566121042,0.5395782608538866,9481.499850069624,12.343861837108888
63,Sea Surface all | Isobe L1,Coast_Surface_Water,Ocean_Surface_Water,3.7338754048864615,-80.56136431141981,-3.1252053142588965,-1.0,True,1142.0435862712225,0.9025733647868037,3158.382174470359,79.69456262139977
23,Sea Surface all | Isobe L1,Surface_Freshwater,Ocean_Surface_Water,3.9972834003525235,-92.47483732632722,-3.3194793071027076,-1.0,True,1142.0435862712225,0.9025733647868037,3158.382174470359,79.69456262139977
77,Sea Surface all | Isobe L1,Coast_Surface_Water,Ocean_Surface_Water,4.229000789734884,-103.62618030899795,-3.5574640551482637,-1.0,True,1052.6719218786097,0.8115330813452601,3073.41552049488,14.554328791386125
6,Sea Surface all | Isobe L2,Surface_Freshwater,Coast_Surface_Water,0.1927395816278407,0.5401313957308609,-0.9263486790200608,-1.0,True,938.1999105069605,0.2247749101370573,1827.0909576901595,58.014555128786775
66,Sea Surface all | Isobe L2,Coast_Surface_Water,Ocean_Surface_Water,0.2488794725761033,0.2332212079534719,-0.7612382149157464,-1.0,True,938.1999105069605,0.2247749101370573,1827.0909576901595,58.014555128786775
26,Sea Surface all | Isobe L2,Surface_Freshwater,Ocean_Surface_Water,0.29568243200182737,-0.08228834155162867,-1.2603508776700956,-1.0,True,938.1999105069605,0.2247749101370573,1827.0909576901595,58.014555128786775
41,Sea Surface all | Isobe L2,Coast_Surface_Water,Coast_Surface_Water,1.1898229864812062,-16.524944318308517,-1.488331515341178,-1.0,True,1027.5319670423107,0.7408183021470904,4154.920691366332,47.15673042962145
1,Sea Surface all | Isobe L2,Surface_Freshwater,Coast_Surface_Water,1.550829181369517,-28.772812726303275,-1.7060206327008751,-1.0,True,1027.5319670423107,0.7408183021470904,4154.920691366332,47.15673042962145
3,Sea Surface all | Isobe L2,Surface_Freshwater,Coast_Surface_Water,1.8684480223550954,-42.2169365704067,-1.8264915447311467,-1.0,True,1142.0435862712225,0.9025733647868037,3158.382174470359,79.69456262139977
57,Sea Surface all | Isobe L2,Coast_Surface_Water,Coast_Surface_Water,1.9928580091140051,-48.163710162896614,-1.9258182076859434,-1.0,True,1052.6719218786097,0.8115330813452601,3073.41552049488,14.554328791386125
45,Sea Surface all | Isobe L2,Coast_Surface_Water,Coast_Surface_Water,2.064058579795092,-51.7394959194667,-1.9757676773725823,-1.0,True,1067.1475829275753,0.8145831767469645,7649.971821573374,27.484250670786114
5,Sea Surface all | Isobe L2,Surface_Freshwater,Coast_Surface_Water,2.522893954416006,-77.79341597075135,-2.3180486369263673,-1.0,True,1067.1475829275753,0.8145831767469645,7649.971821573374,27.484250670786114
17,Sea Surface all | Isobe L2,Surface_Freshwater,Coast_Surface_Water,2.537614828918334,-78.71560453041275,-2.302898871042703,-1.0,True,1052.6719218786097,0.8115330813452601,3073.41552049488,14.554328791386125
15,Sea Surface all | Isobe L2,Surface_Freshwater,Coast_Surface_Water,2.60590939407329,-83.06409848382891,-2.255539294221458,-1.0,True,1266.8602077145417,0.7534087570384145,4509.321025122595,33.63773384602314
11,Sea Surface all | Isobe L2,Surface_Freshwater,Coast_Surface_Water,2.6551604560157824,-86.27170881743658,-2.2519097268643424,-1.0,True,1193.8882116574719,0.6794684045016766,7014.614289040168,66.50408224922234
61,Sea Surface all | Isobe L2,Coast_Surface_Water,Ocean_Surface_Water,2.8608152653629975,-100.31449079008227,-2.6423714426934697,-1.0,True,1027.5319670423107,0.7408183021470904,4154.920691366332,47.15673042962145
13,Sea Surface all | Isobe L2,Surface_Freshwater,Coast_Surface_Water,2.9757319247605127,-108.6174122702247,-2.4252068718457442,-1.0,True,1121.8133512477903,0.6033657537773252,3615.677397989515,22.326527525385192
19,Sea Surface all | Isobe L2,Surface_Freshwater,Coast_Surface_Water,3.0587032172036164,-114.81548140201673,-2.4713990642908206,-1.0,True,1161.6520193863762,0.5836473209783435,5394.3824984800585,25.560460500675028
21,Sea Surface all | Isobe L2,Surface_Freshwater,Ocean_Surface_Water,3.1435450178034148,-121.32952945740878,-2.794831438352526,-1.0,True,1027.5319670423107,0.7408183021470904,4154.920691366332,47.15673042962145
7,Sea Surface all | Isobe L2,Surface_Freshwater,Coast_Surface_Water,3.490064847401581,-149.78527413126113,-2.7339082483691914,-1.0,True,1302.5857566121042,0.5395782608538866,9481.499850069624,12.343861837108888
63,Sea Surface all | Isobe L2,Coast_Surface_Water,Ocean_Surface_Water,4.039561059506424,-201.00414966872998,-3.1252053142588965,-1.0,True,1142.0435862712225,0.9025733647868037,3158.382174470359,79.69456262139977
23,Sea Surface all | Isobe L2,Surface_Freshwater,Ocean_Surface_Water,4.317503977713905,-229.7583525009553,-3.3194793071027076,-1.0,True,1142.0435862712225,0.9025733647868037,3158.382174470359,79.69456262139977
77,Sea Surface all | Isobe L2,Coast_Surface_Water,Ocean_Surface_Water,4.567080076734911,-257.2077002757934,-3.5574640551482637,-1.0,True,1052.6719218786097,0.8115330813452601,3073.41552049488,14.554328791386125
6,Sea Surface all | Isobe L3,Surface_Freshwater,Coast_Surface_Water,0.19630279405673506,0.512104633240611,-0.9263486790200608,-1.0,True,938.1999105069605,0.2247749101370573,1827.0909576901595,58.014555128786775
66,Sea Surface all | Isobe L3,Coast_Surface_Water,Ocean_Surface_Water,0.22529180833568888,0.3573647653093923,-0.7612382149157464,-1.0,True,938.1999105069605,0.2247749101370573,1827.0909576901595,58.014555128786775
26,Sea Surface all | Isobe L3,Surface_Freshwater,Ocean_Surface_Water,0.27230065535672054,0.061204271737356986,-1.2603508776700956,-1.0,True,938.1999105069605,0.2247749101370573,1827.0909576901595,58.014555128786775
41,Sea Surface all | Isobe L3,Coast_Surface_Water,Coast_Surface_Water,1.1201319487130899,-14.885910103301992,-1.488331515341178,-1.0,True,1027.5319670423107,0.7408183021470904,4154.920691366332,47.15673042962145
1,Sea Surface all | Isobe L3,Surface_Freshwater,Coast_Surface_Water,1.447681034232364,-25.53502501080228,-1.7060206327008751,-1.0,True,1027.5319670423107,0.7408183021470904,4154.920691366332,47.15673042962145
3,Sea Surface all | Isobe L3,Surface_Freshwater,Coast_Surface_Water,1.7464494533935973,-37.617643837447545,-1.8264915447311467,-1.0,True,1142.0435862712225,0.9025733647868037,3158.382174470359,79.69456262139977
57,Sea Surface all | Isobe L3,Coast_Surface_Water,Coast_Surface_Water,1.8557216382865778,-42.60129568169145,-1.9258182076859434,-1.0,True,1052.6719218786097,0.8115330813452601,3073.41552049488,14.554328791386125
45,Sea Surface all | Isobe L3,Coast_Surface_Water,Coast_Surface_Water,1.9192865764155822,-45.6394460256077,-1.9757676773725823,-1.0,True,1067.1475829275753,0.8145831767469645,7649.971821573374,27.484250670786114
5,Sea Surface all | Isobe L3,Surface_Freshwater,Coast_Surface_Water,2.3258888661030586,-67.4938614821562,-2.3180486369263673,-1.0,True,1067.1475829275753,0.8145831767469645,7649.971821573374,27.484250670786114
17,Sea Surface all | Isobe L3,Surface_Freshwater,Coast_Surface_Water,2.3428245709165925,-68.49495402204981,-2.302898871042703,-1.0,True,1052.6719218786097,0.8115330813452601,3073.41552049488,14.554328791386125
15,Sea Surface all | Isobe L3,Surface_Freshwater,Coast_Surface_Water,2.418012184616345,-73.0270940877959,-2.255539294221458,-1.0,True,1266.8602077145417,0.7534087570384145,4509.321025122595,33.63773384602314
11,Sea Surface all | Isobe L3,Surface_Freshwater,Coast_Surface_Water,2.4676920578643697,-76.10022728493878,-2.2519097268643424,-1.0,True,1193.8882116574719,0.6794684045016766,7014.614289040168,66.50408224922234
61,Sea Surface all | Isobe L3,Coast_Surface_Water,Ocean_Surface_Water,2.6146332527150062,-85.55562407875681,-2.6423714426934697,-1.0,True,1027.5319670423107,0.7408183021470904,4154.920691366332,47.15673042962145
13,Sea Surface all | Isobe L3,Surface_Freshwater,Coast_Surface_Water,2.7616126655420614,-95.56044606087566,-2.4252068718457442,-1.0,True,1121.8133512477903,0.6033657537773252,3615.677397989515,22.326527525385192
19,Sea Surface all | Isobe L3,Surface_Freshwater,Coast_Surface_Water,2.83748685607426,-100.9392534079374,-2.4713990642908206,-1.0,True,1161.6520193863762,0.5836473209783435,5394.3824984800585,25.560460500675028
21,Sea Surface all | Isobe L3,Surface_Freshwater,Ocean_Surface_Water,2.8738785917018403,-103.57083263979865,-2.794831438352526,-1.0,True,1027.5319670423107,0.7408183021470904,4154.920691366332,47.15673042962145
7,Sea Surface all | Isobe L3,Surface_Freshwater,Coast_Surface_Water,3.228607977996907,-130.97885699134397,-2.7339082483691914,-1.0,True,1302.5857566121042,0.5395782608538866,9481.499850069624,12.343861837108888
63,Sea Surface all | Isobe L3,Coast_Surface_Water,Ocean_Surface_Water,3.718342442036946,-174.0541855424521,-3.1252053142588965,-1.0,True,1142.0435862712225,0.9025733647868037,3158.382174470359,79.69456262139977
