Case,Observed_dataset,Emission_Compartment,Target_Compartment,RMSE,R2,Slope,Spearman_r,Pass_Spearman,MPdensity_kg_m3,FI,t_half_deg_free,t_frag_gen_FreeSurfaceWater
117,Sea Surface all | Isobe L3,Coast_Surface_Water,Coast_Surface_Water,1.8557216382865778,-42.60129568169145,-1.9258182076859434,-1.0,True,1052.6719218786097,0.8115330813452601,3073.41552049488,14.554328791386125
105,Sea Surface all | Isobe L3,Coast_Surface_Water,Coast_Surface_Water,1.9192865764155822,-45.6394460256077,-1.9757676773725823,-1.0,True,1067.1475829275753,0.8145831767469645,7649.971821573374,27.484250670786114
56,Sea Surface all | Isobe L4,Surface_Freshwater,Ocean_Surface_Water,0.21947267210734422,0.4967430467494113,-1.2603508776700956,-1.0,True,938.1999105069605,0.2247749101370573,1827.0909576901595,58.014555128786775
75,Sea Surface all | Isobe L4,Surface_Freshwater,Ocean_Surface_Water,0.2198229934858264,0.49513517116380856,-1.1201329313261796,-1.0,True,970.257513917095,0.5204778723418713,6126.121829511241,35.86723419491317
41,Sea Surface all | Isobe L4,Surface_Freshwater,Coast_Surface_Water,0.22258730049893338,0.48235783324464143,-1.0434273549666657,-1.0,True,980.681203058566,0.6637955326586962,3357.0942506393985,28.15704096307011
91,Sea Surface all | Isobe L4,Surface_Freshwater,Ocean_Surface_Water,0.22280065406495186,0.4813650207022526,-1.271236429298959,-1.0,True,980.681203058566,0.6637955326586962,3357.0942506393985,28.15704096307011
6,Sea Surface all | Isobe L4,Surface_Freshwater,Coast_Surface_Water,0.22883629625839066,0.4528848994746577,-0.9263486790200608,-1.0,True,938.1999105069605,0.2247749101370573,1827.0909576901595,58.014555128786775
172,Sea Surface all | Isobe L4,Coast_Surface_Water,Ocean_Surface_Water,0.2475593393609508,0.3596940881499495,-0.9476138656507844,-1.0,True,990.7071532569504,0.29657342098653316,4606.795100665683,16.363625347188755
72,Sea Surface all | Isobe L4,Surface_Freshwater,Ocean_Surface_Water,0.25416488988390146,0.3250680363331332,-1.2166643503551833,-1.0,True,990.7071532569504,0.29657342098653316,4606.795100665683,16.363625347188755
38,Sea Surface all | Isobe L4,Surface_Freshwater,Coast_Surface_Water,0.2831788538964537,0.16218039060132394,-1.0175095049881886,-1.0,True,954.1988196329055,0.40327005833387375,11741.727561486723,15.729051243049968
156,Sea Surface all | Isobe L4,Coast_Surface_Water,Ocean_Surface_Water,0.31216298892387484,-0.01810296509932474,-0.7612382149157464,-1.0,True,938.1999105069605,0.2247749101370573,1827.0909576901595,58.014555128786775
188,Sea Surface all | Isobe L4,Coast_Surface_Water,Ocean_Surface_Water,0.36859410862256137,-0.4194681765214612,-0.8821494770641238,-1.0,True,954.1988196329055,0.40327005833387375,11741.727561486723,15.729051243049968
191,Sea Surface all | Isobe L4,Coast_Surface_Water,Ocean_Surface_Water,0.37319275660624385,-0.4551082168754448,-0.9068388946081374,-1.0,True,980.681203058566,0.6637955326586962,3357.0942506393985,28.15704096307011
175,Sea Surface all | Isobe L4,Coast_Surface_Water,Ocean_Surface_Water,0.39349041451004246,-0.6176970598949172,-0.8414454017880685,-1.0,True,970.257513917095,0.5204778723418713,6126.121829511241,35.86723419491317
101,Sea Surface all | Isobe L4,Coast_Surface_Water,Coast_Surface_Water,0.9617596579495465,-8.664112876122363,-1.488331515341178,-1.0,True,1027.5319670423107,0.7408183021470904,4154.920691366332,47.15673042962145
1,Sea Surface all | Isobe L4,Surface_Freshwater,Coast_Surface_Water,1.2689198832056667,-15.822761451692717,-1.7060206327008751,-1.0,True,1027.5319670423107,0.7408183021470904,4154.920691366332,47.15673042962145
23,Sea Surface all | Isobe L4,Surface_Freshwater,Coast_Surface_Water,1.3608307509648572,-18.34804597128144,-1.773768187664598,-1.0,True,1397.5404051676394,0.9698357824236155,5627.571199229376,50.288791617274825
143,Sea Surface all | Isobe L4,Coast_Surface_Water,Coast_Surface_Water,1.5133860146940077,-22.92920741448605,-1.835870020972208,-1.0,True,1209.5262939355503,0.9503141585737467,3983.7845371082194,10.68760294710077
3,Sea Surface all | Isobe L4,Surface_Freshwater,Coast_Surface_Water,1.5563573505212203,-24.307399670955256,-1.8264915447311467,-1.0,True,1142.0435862712225,0.9025733647868037,3158.382174470359,79.69456262139977
29,Sea Surface all | Isobe L4,Surface_Freshwater,Coast_Surface_Water,1.6387092254636573,-27.056447430316744,-1.9503038918612963,-1.0,True,1102.5406864705117,0.9065061183646321,4965.649411422003,61.77968395687778
117,Sea Surface all | Isobe L4,Coast_Surface_Water,Coast_Surface_Water,1.6571251028854213,-27.690589652240888,-1.9258182076859434,-1.0,True,1052.6719218786097,0.8115330813452601,3073.41552049488,14.554328791386125
105,Sea Surface all | Isobe L4,Coast_Surface_Water,Coast_Surface_Water,1.7164008111755789,-29.77983615651378,-1.9757676773725823,-1.0,True,1067.1475829275753,0.8145831767469645,7649.971821573374,27.484250670786114
34,FP all | Scheurer,Impacted_Soil_Surface,Impacted_Soil_Surface,3.150596040136881,-29.058370236627994,-2.3903602593448916,-1.0,True,1107.4037721427435,0.03934417013078928,2777.1739318743316,70.6818211090507
3,FP all | Scheurer,Impacted_Soil_Surface,Impacted_Soil_Surface,3.187546145410769,-29.767552134459816,-2.797467215692602,-1.0,True,1142.0435862712225,0.9025733647868037,3158.382174470359,79.69456262139977
18,FP all | Scheurer,Impacted_Soil_Surface,Impacted_Soil_Surface,3.188335732696217,-29.782796887479527,-2.4657397019581753,-1.0,True,1128.8726776753927,0.1514127915725112,6580.927246677368,257.631748879913
40,FP all | Scheurer,Impacted_Soil_Surface,Impacted_Soil_Surface,3.195329973922412,-29.918001256835055,-2.5733424592227436,-1.0,True,1496.652084185976,0.10262425057590008,31713.810195525555,117.16835784799162
31,FP all | Scheurer,Impacted_Soil_Surface,Impacted_Soil_Surface,3.2433933094040897,-30.855117900381302,-2.7330014490836043,-1.0,True,1234.2374593585023,0.6981430100277066,2555.024271565468,128.55750459231496
9,FP all | Scheurer,Impacted_Soil_Surface,Impacted_Soil_Surface,3.2494442693855223,-30.97408826797124,-2.86926609162447,-1.0,True,1011.0546938224201,0.9662006385624409,8317.906190875348,110.33241362955947
37,FP all | Scheurer,Impacted_Soil_Surface,Impacted_Soil_Surface,3.400192185470114,-34.00958104290154,-2.7397841295154914,-1.0,True,1073.0539301411836,0.5556473843753338,4389.025909390189,198.73265438608672
20,FP all | Scheurer,Impacted_Soil_Surface,Impacted_Soil_Surface,3.417394503879655,-34.364719443784054,-2.6232998345682317,-1.0,True,1203.9541078895359,0.06746606342494488,3915.5530380427995,40.28436375046393
39,FP all | Scheurer,Impacted_Soil_Surface,Impacted_Soil_Surface,3.4220089175270796,-34.460287934696204,-2.937039311743228,-1.0,True,1293.841592518476,0.8304386623203754,3741.3800363979353,56.26905907668252
29,FP all | Scheurer,Impacted_Soil_Surface,Impacted_Soil_Surface,3.428499348325576,-34.5949286165344,-2.9631434002161474,-1.0,True,1102.5406864705117,0.9065061183646321,4965.649411422003,61.77968395687778
0,FP all | Scheurer,Impacted_Soil_Surface,Impacted_Soil_Surface,3.474254200434443,-35.55132848489475,-2.708267592365285,-1.0,True,1223.2946596421564,0.05489066895097494,6510.335737094087,18.29832679591263
47,FP all | Scheurer,Impacted_Soil_Surface,Impacted_Soil_Surface,3.500288386369335,-36.10117277124279,-2.9219020820829753,-1.0,True,1242.0017479475457,0.6187901897355914,7607.0064343421855,84.14650887482105
11,FP all | Scheurer,Impacted_Soil_Surface,Impacted_Soil_Surface,3.506377277806365,-36.23036298280775,-2.96173592295354,-1.0,True,1193.8882116574719,0.6794684045016766,7014.614289040168,66.50408224922234
21,FP all | Scheurer,Impacted_Soil_Surface,Impacted_Soil_Surface,3.5223915718116436,-36.57121592133356,-2.966468760151222,-1.0,True,1087.9430072866553,0.636449845507741,10475.615654213472,73.19579853033848
1,FP all | Scheurer,Impacted_Soil_Surface,Impacted_Soil_Surface,3.541061908791281,-36.97056182104182,-2.9940924321049733,-1.0,True,1027.5319670423107,0.7408183021470904,4154.920691366332,47.15673042962145
24,FP all | Scheurer,Impacted_Soil_Surface,Impacted_Soil_Surface,3.569895169661943,-37.59143343195186,-2.7360234888371404,-1.0,True,1283.675472749151,0.21321281790733337,4250.619555071084,88.91456915099296
4,FP all | Scheurer,Impacted_Soil_Surface,Impacted_Soil_Surface,3.585546990617014,-37.930575239560355,-2.7528343847223717,-1.0,True,1183.9458852736573,0.38726150058209896,4865.625691014622,162.6744239462293
23,FP all | Scheurer,Impacted_Soil_Surface,Impacted_Soil_Surface,3.597855939584199,-38.19832628943566,-3.079429469019531,-1.0,True,1397.5404051676394,0.9698357824236155,5627.571199229376,50.288791617274825
12,FP all | Scheurer,Impacted_Soil_Surface,Impacted_Soil_Surface,3.620077224524049,-38.68401947298188,-2.83773921699288,-1.0,True,1170.6894410717405,0.16353187803179026,10975.160488344927,41.971349359963845
49,FP all | Scheurer,Impacted_Soil_Surface,Impacted_Soil_Surface,3.6559041746258436,-39.4733909012292,-3.0163431074741283,-1.0,True,1045.3286657747933,0.568218951113522,12843.291904306892,60.286671861790914
88,Sea Surface Fragments | Song,Impacted_Soil_Surface,Ocean_Surface_Water,0.2636946606059593,0.8706020509149237,-2.7549260029082743,-1.0,True,954.1988196329055,0.40327005833387375,11741.727561486723,15.729051243049968
101,Sea Surface Fragments | Song,Surface_Freshwater,Coast_Surface_Water,0.3827113306521053,0.7274367109719293,-1.7060206327008751,-1.0,True,1027.5319670423107,0.7408183021470904,4154.920691366332,47.15673042962145
123,Sea Surface Fragments | Song,Surface_Freshwater,Coast_Surface_Water,0.410492065237367,0.6864301818867732,-1.773768187664598,-1.0,True,1397.5404051676394,0.9698357824236155,5627.571199229376,50.288791617274825
38,Sea Surface Fragments | Song,Impacted_Soil_Surface,Coast_Surface_Water,0.4757927548360297,0.578730158083269,-2.851555314634625,-1.0,True,954.1988196329055,0.40327005833387375,11741.727561486723,15.729051243049968
103,Sea Surface Fragments | Song,Surface_Freshwater,Coast_Surface_Water,0.5367269102100288,0.4639177084455498,-1.8264915447311467,-1.0,True,1142.0435862712225,0.9025733647868037,3158.382174470359,79.69456262139977
129,Sea Surface Fragments | Song,Surface_Freshwater,Coast_Surface_Water,0.5540141777706988,0.42882856654680757,-1.9503038918612963,-1.0,True,1102.5406864705117,0.9065061183646321,4965.649411422003,61.77968395687778
91,Sea Surface Fragments | Song,Impacted_Soil_Surface,Ocean_Surface_Water,0.5710310357083932,0.3932019917700208,-2.910174859160248,-1.0,True,980.681203058566,0.6637955326586962,3357.0942506393985,28.15704096307011
75,Sea Surface Fragments | Song,Impacted_Soil_Surface,Ocean_Surface_Water,0.5778301189589351,0.37866606839655337,-2.7961000245304004,-1.0,True,970.257513917095,0.5204778723418713,6126.121829511241,35.86723419491317
56,Sea Surface Fragments | Song,Impacted_Soil_Surface,Ocean_Surface_Water,0.6502118758199474,0.21325405065698055,-2.718895971479288,-1.0,True,938.1999105069605,0.2247749101370573,1827.0909576901595,58.014555128786775
143,Sea Surface Fragments | Song,Surface_Freshwater,Coast_Surface_Water,0.7092119110821703,0.0639980306365362,-2.2466784995513684,-1.0,True,1209.5262939355503,0.9503141585737467,3983.7845371082194,10.68760294710077
59,Sea Surface Fragments | Song,Impacted_Soil_Surface,Ocean_Surface_Water,0.7211494630560923,0.032223015217393014,-2.5241262729080054,-1.0,True,1011.0546938224201,0.9662006385624409,8317.906190875348,110.33241362955947
139,Sea Surface Fragments | Song,Surface_Freshwater,Coast_Surface_Water,0.7406241786385458,-0.020752595371924754,-2.0222320509975797,-1.0,True,1293.841592518476,0.8304386623203754,3741.3800363979353,56.26905907668252
72,Sea Surface Fragments | Song,Impacted_Soil_Surface,Ocean_Surface_Water,0.7446374455067094,-0.03184500043713068,-2.8467016156388296,-1.0,True,990.7071532569504,0.29657342098653316,4606.795100665683,16.363625347188755
105,Sea Surface Fragments | Song,Surface_Freshwater,Coast_Surface_Water,0.8271544624708402,-0.27320388434388754,-2.3180486369263673,-1.0,True,1067.1475829275753,0.8145831767469645,7649.971821573374,27.484250670786114
9,Sea Surface Fragments | Song,Impacted_Soil_Surface,Coast_Surface_Water,0.8470926585152634,-0.335323697882574,-2.6249755816724143,-1.0,True,1011.0546938224201,0.9662006385624409,8317.906190875348,110.33241362955947
117,Sea Surface Fragments | Song,Surface_Freshwater,Coast_Surface_Water,0.8510600058042962,-0.34786093011256436,-2.302898871042703,-1.0,True,1052.6719218786097,0.8115330813452601,3073.41552049488,14.554328791386125
172,Sea Surface Fragments | Song,Surface_Freshwater,Ocean_Surface_Water,0.8537318346145893,-0.3563371986528674,-1.2166643503551833,-1.0,True,990.7071532569504,0.29657342098653316,4606.795100665683,16.363625347188755
41,Sea Surface Fragments | Song,Impacted_Soil_Surface,Coast_Surface_Water,0.8639574075108729,-0.38902283657639347,-3.039442201569492,-1.0,True,980.681203058566,0.6637955326586962,3357.0942506393985,28.15704096307011
25,Sea Surface Fragments | Song,Impacted_Soil_Surface,Coast_Surface_Water,0.8693928123049582,-0.4065552996835753,-2.90846750584081,-1.0,True,970.257513917095,0.5204778723418713,6126.121829511241,35.86723419491317
127,Sea Surface Fragments | Song,Surface_Freshwater,Coast_Surface_Water,0.8838890037317403,-0.45385194791313155,-2.44092479472133,-1.0,True,1172.0407545757373,0.8734017200767994,13111.03180170831,20.47403233407545
172,Sea Surface Fibers | Song,Surface_Freshwater,Ocean_Surface_Water,0.16523155843752227,0.6942541100163153,-1.2166643503551833,-1.0,True,990.7071532569504,0.29657342098653316,4606.795100665683,16.363625347188755
141,Sea Surface Fibers | Song,Surface_Freshwater,Coast_Surface_Water,0.19564646034216593,0.5713344134604266,-1.0434273549666657,-1.0,True,980.681203058566,0.6637955326586962,3357.0942506393985,28.15704096307011
191,Sea Surface Fibers | Song,Surface_Freshwater,Ocean_Surface_Water,0.23432711104942605,0.3850784600865087,-1.271236429298959,-1.0,True,980.681203058566,0.6637955326586962,3357.0942506393985,28.15704096307011
156,Sea Surface Fibers | Song,Surface_Freshwater,Ocean_Surface_Water,0.2424499127822325,0.3417078231026488,-1.2603508776700956,-1.0,True,938.1999105069605,0.2247749101370573,1827.0909576901595,58.014555128786775
106,Sea Surface Fibers | Song,Surface_Freshwater,Coast_Surface_Water,0.274691153833547,0.15498585900419604,-0.9263486790200608,-1.0,True,938.1999105069605,0.2247749101370573,1827.0909576901595,58.014555128786775
175,Sea Surface Fibers | Song,Surface_Freshwater,Ocean_Surface_Water,0.3020612991476031,-0.02179741919586431,-1.1201329313261796,-1.0,True,970.257513917095,0.5204778723418713,6126.121829511241,35.86723419491317
138,Sea Surface Fibers | Song,Surface_Freshwater,Coast_Surface_Water,0.39821653196992907,-0.7758783028107541,-1.0175095049881886,-1.0,True,954.1988196329055,0.40327005833387375,11741.727561486723,15.729051243049968
101,Sea Surface Fibers | Song,Surface_Freshwater,Coast_Surface_Water,0.8605336943277294,-7.292975632420331,-1.7060206327008751,-1.0,True,1027.5319670423107,0.7408183021470904,4154.920691366332,47.15673042962145
123,Sea Surface Fibers | Song,Surface_Freshwater,Coast_Surface_Water,0.9325858123175762,-8.739849311412218,-1.773768187664598,-1.0,True,1397.5404051676394,0.9698357824236155,5627.571199229376,50.288791617274825
88,Sea Surface Fibers | Song,Impacted_Soil_Surface,Ocean_Surface_Water,0.95978052512124,-9.316170146203556,-2.7549260029082743,-1.0,True,954.1988196329055,0.40327005833387375,11741.727561486723,15.729051243049968
103,Sea Surface Fibers | Song,Surface_Freshwater,Coast_Surface_Water,1.1133175652322744,-12.88074422931089,-1.8264915447311467,-1.0,True,1142.0435862712225,0.9025733647868037,3158.382174470359,79.69456262139977
129,Sea Surface Fibers | Song,Surface_Freshwater,Coast_Surface_Water,1.1587942948205752,-14.037904630822847,-1.9503038918612963,-1.0,True,1102.5406864705117,0.9065061183646321,4965.649411422003,61.77968395687778
38,Sea Surface Fibers | Song,Impacted_Soil_Surface,Coast_Surface_Water,1.2051207442999297,-15.264314141439591,-2.851555314634625,-1.0,True,954.1988196329055,0.40327005833387375,11741.727561486723,15.729051243049968
75,Sea Surface Fibers | Song,Impacted_Soil_Surface,Ocean_Surface_Water,1.304822949537069,-18.066799631868417,-2.7961000245304004,-1.0,True,970.257513917095,0.5204778723418713,6126.121829511241,35.86723419491317
91,Sea Surface Fibers | Song,Impacted_Soil_Surface,Ocean_Surface_Water,1.3086729290661208,-18.179481715601213,-2.910174859160248,-1.0,True,980.681203058566,0.6637955326586962,3357.0942506393985,28.15704096307011
56,Sea Surface Fibers | Song,Impacted_Soil_Surface,Ocean_Surface_Water,1.3707695872232997,-20.042801101280975,-2.718895971479288,-1.0,True,938.1999105069605,0.2247749101370573,1827.0909576901595,58.014555128786775
143,Sea Surface Fibers | Song,Surface_Freshwater,Coast_Surface_Water,1.374508069565195,-20.157737143605367,-2.2466784995513684,-1.0,True,1209.5262939355503,0.9503141585737467,3983.7845371082194,10.68760294710077
139,Sea Surface Fibers | Song,Surface_Freshwater,Coast_Surface_Water,1.3753892435575132,-20.18487357762797,-2.0222320509975797,-1.0,True,1293.841592518476,0.8304386623203754,3741.3800363979353,56.26905907668252
59,Sea Surface Fibers | Song,Impacted_Soil_Surface,Ocean_Surface_Water,1.4216657458152346,-21.634433456812474,-2.5241262729080054,-1.0,True,1011.0546938224201,0.9662006385624409,8317.906190875348,110.33241362955947
72,Sea Surface Fibers | Song,Impacted_Soil_Surface,Ocean_Surface_Water,1.4788558464002726,-23.492116396660325,-2.8467016156388296,-1.0,True,990.7071532569504,0.29657342098653316,4606.795100665683,16.363625347188755
138,Sea Surface all | Zhang,Surface_Freshwater,Coast_Surface_Water,0.3627449017515235,0.7442786261100676,-1.0175095049881886,-1.0,True,954.1988196329055,0.40327005833387375,11741.727561486723,15.729051243049968
175,Sea Surface all | Zhang,Surface_Freshwater,Ocean_Surface_Water,0.36601891030952105,0.7396416911569703,-1.1201329313261796,-1.0,True,970.257513917095,0.5204778723418713,6126.121829511241,35.86723419491317
72,Sea Surface all | Zhang,Coast_Surface_Water,Ocean_Surface_Water,0.3886374499979051,0.7064691918687582,-0.9476138656507844,-1.0,True,990.7071532569504,0.29657342098653316,4606.795100665683,16.363625347188755
106,Sea Surface all | Zhang,Surface_Freshwater,Coast_Surface_Water,0.40384357572930607,0.6830500032552409,-0.9263486790200608,-1.0,True,938.1999105069605,0.2247749101370573,1827.0909576901595,58.014555128786775
156,Sea Surface all | Zhang,Surface_Freshwater,Ocean_Surface_Water,0.4127588526140373,0.6689015196051995,-1.2603508776700956,-1.0,True,938.1999105069605,0.2247749101370573,1827.0909576901595,58.014555128786775
191,Sea Surface all | Zhang,Surface_Freshwater,Ocean_Surface_Water,0.421448510858415,0.6548137866740922,-1.271236429298959,-1.0,True,980.681203058566,0.6637955326586962,3357.0942506393985,28.15704096307011
91,Sea Surface all | Zhang,Coast_Surface_Water,Ocean_Surface_Water,0.4234634545516312,0.6515052285439746,-0.9068388946081374,-1.0,True,980.681203058566,0.6637955326586962,3357.0942506393985,28.15704096307011
88,Sea Surface all | Zhang,Coast_Surface_Water,Ocean_Surface_Water,0.43092387593089526,0.639117760358376,-0.8821494770641238,-1.0,True,954.1988196329055,0.40327005833387375,11741.727561486723,15.729051243049968
141,Sea Surface all | Zhang,Surface_Freshwater,Coast_Surface_Water,0.4338061757688823,0.6342739837683249,-1.0434273549666657,-1.0,True,980.681203058566,0.6637955326586962,3357.0942506393985,28.15704096307011
56,Sea Surface all | Zhang,Coast_Surface_Water,Ocean_Surface_Water,0.45624457441188,0.5954615367652605,-0.7612382149157464,-1.0,True,938.1999105069605,0.2247749101370573,1827.0909576901595,58.014555128786775
75,Sea Surface all | Zhang,Coast_Surface_Water,Ocean_Surface_Water,0.45764832539736283,0.5929683789389794,-0.8414454017880685,-1.0,True,970.257513917095,0.5204778723418713,6126.121829511241,35.86723419491317
172,Sea Surface all | Zhang,Surface_Freshwater,Ocean_Surface_Water,0.47853282275713627,0.5549714660451892,-1.2166643503551833,-1.0,True,990.7071532569504,0.29657342098653316,4606.795100665683,16.363625347188755
1,Sea Surface all | Zhang,Coast_Surface_Water,Coast_Surface_Water,1.255261386780016,-2.062194229577882,-1.488331515341178,-1.0,True,1027.5319670423107,0.7408183021470904,4154.920691366332,47.15673042962145
101,Sea Surface all | Zhang,Surface_Freshwater,Coast_Surface_Water,1.6086098692368622,-4.028817236339881,-1.7060206327008751,-1.0,True,1027.5319670423107,0.7408183021470904,4154.920691366332,47.15673042962145
123,Sea Surface all | Zhang,Surface_Freshwater,Coast_Surface_Water,1.715851771152678,-4.721684796280974,-1.773768187664598,-1.0,True,1397.5404051676394,0.9698357824236155,5627.571199229376,50.288791617274825
43,Sea Surface all | Zhang,Coast_Surface_Water,Coast_Surface_Water,1.8833316742260056,-5.893154544469894,-1.835870020972208,-1.0,True,1209.5262939355503,0.9503141585737467,3983.7845371082194,10.68760294710077
103,Sea Surface all | Zhang,Surface_Freshwater,Coast_Surface_Water,1.924554236553428,-6.1982131675305885,-1.8264915447311467,-1.0,True,1142.0435862712225,0.9025733647868037,3158.382174470359,79.69456262139977
129,Sea Surface all | Zhang,Surface_Freshwater,Coast_Surface_Water,2.0354154983867083,-7.05138415508533,-1.9503038918612963,-1.0,True,1102.5406864705117,0.9065061183646321,4965.649411422003,61.77968395687778
17,Sea Surface all | Zhang,Coast_Surface_Water,Coast_Surface_Water,2.048384722250276,-7.1543143676038525,-1.9258182076859434,-1.0,True,1052.6719218786097,0.8115330813452601,3073.41552049488,14.554328791386125
5,Sea Surface all | Zhang,Coast_Surface_Water,Coast_Surface_Water,2.119517658961777,-7.730487060977595,-1.9757676773725823,-1.0,True,1067.1475829275753,0.8145831767469645,7649.971821573374,27.484250670786114
